,CustomerID,Price,Product_Bag,Product_Baseball_Kit,Product_Basket_Ball,Product_Bed,Product_Bench,Product_Cabinet,Product_Camping_Net,Product_Chair,Product_Computer,Product_Cooler,Product_Couch,Product_Cricket_Bat,Product_Cricket_Kit,Product_Cupboard,Product_Desk,Product_Football,Product_Fridge,Product_Half_Pant,Product_Heater,Product_Hockey_Kit,Product_Hoodie,Product_Javeline,Product_Joggers,Product_Laptop,Product_Medical_Kit,Product_Pant,Product_Rope,Product_Season_Ball,Product_Shelve,Product_Shirt,Product_Shoes,Product_Sleeping_Bag,Product_Slippers,Product_Smartphone,Product_Soffa,Product_Speaker,Product_Stand,Product_Stick,Product_Stove,Product_Suit,Product_TShirt,Product_TT_Kit,Product_TV,Product_Table,Product_Tablet,Product_Tennis_Ball,Product_Tools_Kit,Color_c,Color_g,Color_p,Color_r,Color_w,Color_y,Size_M,Size_S,Size_XL,Size_XXL,Cluster
7892,7893,14692.315,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,2,0,1,1,0,1,1,0,1,1,2,1,1,2,0,0,0,0,0,0,1,1,0,6,1,5,2,5,5,4,7,4,5,2
7893,7894,9136.175,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,1,1,2,0,1,2,2,4,2,2,2,6,3,3,5,1
7894,7895,7372.714999999999,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,2,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,2,2,1,4,3,3,6,1,2,1
7895,7896,4124.585,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,5,2,3,2,5,2,0
7896,7897,2970.87,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,1,3,0,2,0,4,1,0
7897,7898,11485.285,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,2,0,1,2,0,1,3,0,0,2,0,2,1,0,1,0,1,2,0,0,1,0,2,0,0,1,2,7,4,5,4,4,2,8,8,5,6,3
7898,7899,6399.785,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,3,0,0,0,2,0,3,3,2,1,3,0,1,6,4
7899,7900,7190.005,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,2,0,0,0,2,1,0,1,0,0,0,0,0,2,6,4,6,2,6,1,7,3,5,3,1
7900,7901,5551.54,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,4,5,1,2,2,1,2,1,7,2,4
7901,7902,12325.050000000001,3,2,0,1,0,1,0,0,0,1,1,0,0,0,2,1,0,0,3,0,1,0,0,0,4,1,2,0,0,1,0,0,4,0,0,2,0,1,1,0,1,2,0,0,1,0,0,2,3,8,5,4,8,10,6,6,8,3
7902,7903,6996.1,0,0,2,0,1,0,2,0,1,0,0,0,1,0,0,0,1,1,0,0,0,3,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,5,2,2,1,3,5,5,3,1,1
7903,7904,2910.46,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,3,3,4,3,1,0
7904,7905,8974.075,2,1,1,0,1,0,2,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,5,2,3,3,2,4,3,7,5,2,1
7905,7906,10001.265,1,0,0,0,2,0,1,0,0,0,0,1,0,0,1,2,1,0,0,2,3,0,0,1,0,1,0,1,0,3,3,0,0,0,0,0,0,2,1,0,1,0,1,1,1,0,3,6,4,7,2,4,4,9,12,5,2,3
7906,7907,5992.8,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,2,0,0,2,0,0,1,2,0,0,0,0,4,2,0,0,0,1,0,0,1,0,3,5,4,5,6,10,3,2,5,4
7907,7908,8698.67,0,0,0,0,0,0,1,0,2,3,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,3,3,3,5,1,2,4,4,1,4,1
7908,7909,6772.3,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,1,0,1,2,2,2,1,0,0,1,0,2,0,3,0,1,0,1,0,1,0,9,5,4,2,5,1,7,5,6,5,4
7909,7910,13577.13,0,0,0,1,0,0,1,0,2,1,0,0,0,0,1,0,0,2,1,0,0,0,1,0,0,1,1,0,0,0,4,2,0,1,2,1,0,0,1,0,0,0,1,0,0,0,2,8,1,3,3,5,2,6,4,3,9,2
7910,7911,4991.745,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,3,2,1,3,1,4,2,2,5,4,4
7911,7912,3336.86,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,2,0,1,4,1,2,4,1,0
7912,7913,7975.045,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,1,1,0,0,5,3,3,4,1,2,4,4,3,1
7913,7914,6372.405,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,2,0,0,0,0,0,0,1,3,4,3,2,1,4,6,2,3,4
7914,7915,12666.05,0,0,1,0,0,0,0,0,3,0,2,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,3,1,0,0,0,0,2,7,5,3,2,1,3,5,6,4,7,3
7915,7916,7522.305,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,3,4,1,5,2,2,5,3,6,0,1
7916,7917,9299.36,0,0,0,2,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,4,3,4,4,3,2,9,4,3,2,1
7917,7918,5445.245,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,2,5,5,1,3,4
7918,7919,5026.150000000001,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,2,1,1,5,3,1,2,1,3,5,1,2,4
7919,7920,14782.48,0,0,0,0,0,0,1,0,0,0,4,0,1,2,1,1,1,0,1,1,0,0,2,0,0,0,1,1,0,0,0,3,1,1,0,0,0,1,1,3,0,0,1,0,0,0,0,1,5,1,6,4,4,7,4,7,4,2
7920,7921,8204.565,2,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,1,3,0,0,0,1,1,1,1,1,0,1,2,0,3,0,0,0,0,0,1,1,1,0,2,1,0,0,0,2,1,3,6,3,3,5,4,5,4,6,7,1
7921,7922,5630.025,1,0,0,1,0,0,2,0,0,1,0,1,2,0,0,1,0,1,0,0,0,0,0,0,2,1,2,0,0,1,1,2,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,3,5,3,2,6,5,9,4,2,3,4
7922,7923,13332.135,3,1,1,0,2,0,1,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,1,1,1,0,1,2,1,1,2,1,0,1,0,1,0,1,1,0,2,1,2,0,2,0,2,2,5,7,15,4,1,5,6,6,13,2
7923,7924,10944.145,2,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,2,1,3,2,2,0,1,1,1,1,1,4,2,5,3,6,7,8,6,6,5,3
7924,7925,8209.425,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,2,2,1,0,0,1,0,0,1,5,4,2,5,2,5,3,5,4,8,1
7925,7926,8332.16,0,1,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,7,1,2,6,3,3,4,1
7926,7927,6703.75,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,1,1,1,0,2,0,0,1,0,0,0,0,0,0,0,1,2,2,3,6,2,2,1,4,4,3,3,4
7927,7928,7517.89,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,2,0,1,0,1,2,0,2,0,0,0,0,0,2,2,5,3,2,4,7,4,3,3,1
7928,7929,6169.83,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,2,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,2,1,1,1,0,1,0,0,0,2,3,3,1,2,5,3,6,3,3,2,4
7929,7930,3877.115,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,2,0,2,0,0,0,0,0,0,1,2,3,1,1,3,3,2,3,1,7,0
7930,7931,5510.675,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,2,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,1,2,4,1,2,4,2,2,5,3,4
7931,7932,12695.225,3,0,3,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,2,0,0,0,2,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,2,0,0,0,2,1,2,5,3,9,7,3,7,4,6,7,3
7932,7933,8562.845,2,0,2,1,0,1,2,0,0,0,1,1,0,0,0,0,1,1,0,0,1,2,1,1,0,0,1,0,0,2,0,1,0,0,0,0,1,2,1,0,1,1,1,0,0,1,1,3,6,8,2,4,2,2,5,10,9,1
7933,7934,5988.474999999999,0,1,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,2,1,0,1,0,0,1,0,3,2,2,5,1,1,9,3,4,0,4
7934,7935,1970.335,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,1,1,3,2,1,2,0
7935,7936,7507.92,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,1,0,0,0,1,1,0,4,1,0,0,0,1,0,1,0,0,1,2,0,0,0,0,1,0,4,4,0,5,3,5,5,7,2,7,1
7936,7937,1176.73,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,0,2,2,1,0,0
7937,7938,13162.18,0,0,1,0,0,2,1,1,2,1,1,0,0,1,0,2,0,0,0,0,1,1,1,1,0,0,2,0,0,2,0,0,0,1,0,0,0,2,2,1,0,1,1,0,0,2,1,5,6,6,0,2,5,6,10,4,4,2
7938,7939,4820.51,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,2,0,0,0,0,1,0,1,2,1,0,0,2,0,0,0,0,2,7,1,2,2,3,3,1,7,3,4
7939,7940,4583.37,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,1,1,0,1,2,3,1,2,4
7940,7941,8206.765,0,0,1,0,1,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,2,1,1,2,2,3,2,2,5,3,2,1
7941,7942,10351.23,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,2,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,5,2,6,2,3,2,6,8,1,2,3
7942,7943,4524.04,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,2,1,0,1,0,0,0,0,2,1,3,1,1,2,4,1,2,2,4
7943,7944,7823.095,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,3,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,3,2,1,3,6,5,3,5,4,7,1
7944,7945,9753.485,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,2,0,0,0,2,2,0,2,2,0,0,1,2,2,1,1,1,0,1,1,1,2,3,0,0,0,1,0,1,2,8,6,7,8,4,4,11,6,5,9,3
7945,7946,10100.62,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,2,2,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,0,5,5,4,4,4,6,7,6,3
7946,7947,6705.65,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,1,1,1,0,0,1,0,0,0,0,2,4,2,3,2,2,3,3,4,3,4
7947,7948,17536.555,1,1,0,0,3,1,2,0,1,0,0,1,0,2,1,1,1,3,1,1,0,2,1,0,0,2,0,0,0,2,2,0,0,1,0,1,2,1,1,1,1,0,0,0,1,0,1,7,4,4,8,4,4,9,11,8,9,2
7948,7949,6535.1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,5,3,2,0,1,3,2,6,2,3,4
7949,7950,5172.6449999999995,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,3,1,4,0,4,2,2,3,4,4
7950,7951,4776.58,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,2,2,1,2,2,2,1,3,4
7951,7952,5125.505,1,0,0,1,0,0,2,0,0,2,0,1,0,0,0,2,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,5,2,3,3,4,1,3,2,8,4,4
7952,7953,11280.945,0,1,0,0,0,1,0,0,2,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,3,2,3,4,5,4,4,5,0,8,3
7953,7954,3047.355,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,2,3,1,1,1,4,1,0
7954,7955,5270.38,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,1,0,1,0,2,1,2,1,0,0,0,1,0,0,1,1,0,0,0,0,1,3,1,5,3,1,1,3,1,6,6,4
7955,7956,1496.795,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,3,2,0,3,0
7956,7957,5011.7699999999995,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,2,4,0,1,1,2,1,3,5,2,4
7957,7958,3688.885,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,2,0,0,1,1,2,2,1,2,3,4,3,3,3,0
7958,7959,4633.08,1,0,0,0,1,0,0,1,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,3,2,4,6,1,0,4
7959,7960,6622.28,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,2,1,1,0,1,0,0,0,0,1,3,2,0,1,0,0,1,0,3,0,0,0,0,1,0,1,4,1,3,7,5,8,0,3,5,4
7960,7961,4429.72,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,3,2,1,0,1,4
7961,7962,6873.75,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,3,1,2,4,0,4,2,5,5,1,1
7962,7963,7863.435,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,3,1,0,0,2,2,0,0,1,2,0,0,0,1,2,0,1,0,1,0,0,5,1,2,6,3,3,3,6,5,6,1
7963,7964,7981.37,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,2,0,2,5,3,1,7,3,5,5,4,4,6,1
7964,7965,4262.91,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4,2,1,2,1,3,4,4,0,4,0
7965,7966,7354.775000000001,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,2,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,5,2,2,1,2,1,2,5,5,1
7966,7967,9758.395,2,1,0,1,0,0,2,0,0,0,0,0,0,1,0,1,1,2,0,0,2,1,0,0,1,2,2,0,2,1,1,2,1,1,0,0,0,0,2,3,1,1,0,1,2,0,1,5,8,5,3,5,4,5,5,12,10,3
7967,7968,6714.345,1,0,0,0,0,1,0,2,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,2,1,0,0,0,1,5,3,1,1,5,0,2,4,6,3,4
7968,7969,5578.915,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,3,1,4,4,1,0,3,2,4,3,4
7969,7970,5806.87,0,0,1,1,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,5,3,1,4,3,1,3,3,4
7970,7971,6502.045,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0,3,0,4,4,1,4,2,5,4
7971,7972,6197.385,2,0,0,0,0,0,1,0,0,0,1,0,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,1,2,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,5,1,4,2,3,3,4,10,2,4
7972,7973,3759.405,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,4,2,2,1,5,1,3,4,3,4,0
7973,7974,4883.32,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,1,0,0,2,0,0,1,0,3,1,0,0,1,0,0,0,0,1,0,1,0,0,2,2,3,5,6,4,5,2,8,5,5,6,4
7974,7975,11055.695,1,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,4,2,2,4,3,4,4,2,3,3
7975,7976,5800.385,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,1,1,0,1,2,1,1,0,1,2,0,0,0,0,0,0,1,2,0,1,1,0,0,1,1,0,4,1,3,3,8,4,3,4,5,6,4
7976,7977,5393.45,0,1,0,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,1,5,0,2,0,1,2,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,2,2,6,4,5,4,3,6,7,5,2,5,4
7977,7978,2696.835,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,2,2,2,0,1,0
7978,7979,8352.385,0,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,1,0,1,1,0,2,0,0,1,0,0,0,1,0,2,1,3,0,0,0,1,1,0,4,3,1,2,3,4,4,6,6,3,1
7979,7980,6676.16,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,3,1,6,4,1,3,2,6,0,4
7980,7981,5503.16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,1,1,1,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3,4,4,3,1,1,4,1,0,7,4
7981,7982,3105.795,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,4,3,2,2,0,1,1,5,2,2,0
7982,7983,8055.96,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,2,1,0,1,3,1,1,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,4,2,1,4,4,3,2,6,6,2,1
7983,7984,5873.55,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,3,0,0,0,1,1,0,0,0,4,1,3,5,0,0,5,2,4,4
7984,7985,4439.87,2,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,3,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,6,3,5,3,2,2,3,4,5,4
7985,7986,8515.965,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,3,2,2,0,1,0,1,1,0,1,0,1,2,0,0,0,0,0,0,0,0,1,1,0,1,0,1,2,6,1,2,4,4,8,5,4,6,1
7986,7987,10096.08,1,1,0,0,0,0,2,0,0,1,2,0,1,0,0,0,0,2,0,0,0,0,1,3,0,2,0,0,1,0,1,0,2,0,1,0,0,1,0,0,1,0,1,0,0,0,2,3,4,3,3,6,2,6,6,2,7,3
7987,7988,10167.415,2,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,1,2,3,1,2,0,0,3,1,2,0,0,1,1,2,0,0,0,1,2,2,1,2,0,1,1,1,1,0,5,6,5,7,8,5,6,8,3,10,3
7988,7989,4719.275000000001,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,2,2,1,5,4,3,3,2,6,3,3,4
7989,7990,6151.88,1,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,1,0,2,2,1,1,0,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,2,3,8,3,6,5,1,3,4
7990,7991,7976.305,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,1,2,2,0,1,0,0,0,1,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,2,6,1,4,2,4,5,5,4,4,1
7991,7992,1831.095,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,3,0,1,3,0,3,0
7992,7993,6289.56,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,3,2,1,0,3,0,0,0,1,6,3,3,4,2,2,6,6,3,4
7993,7994,8760.63,0,1,0,0,1,1,0,2,0,0,0,1,0,0,0,1,1,0,0,0,2,0,2,0,0,2,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,2,0,1,0,0,5,3,5,4,3,1,7,3,4,6,1
7994,7995,4456.85,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,4,3,2,0,3,0,4,2,1,4,4
7995,7996,9785.59,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,2,0,2,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,6,4,1,2,5,2,7,4,6,3,3
7996,7997,10367.62,1,0,0,0,1,1,0,1,1,0,0,0,1,1,2,0,1,0,0,0,1,0,1,1,0,2,1,0,0,2,2,1,1,1,0,0,0,1,0,0,0,1,1,0,1,2,0,4,3,4,3,2,6,2,11,5,6,3
7997,7998,5477.235,2,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,2,0,0,0,2,0,0,0,0,3,1,0,0,0,0,1,1,2,1,0,1,0,0,0,0,2,2,5,3,5,4,5,6,3,6,4
